timestamp,value
2021-11-25T06:53:13,3.15
2021-11-25T07:07:38,3.1
2021-11-25T07:22:04,3.05
2021-11-25T07:36:30,3.0
2021-11-25T07:50:55,3.05
2021-11-25T08:05:21,3.05
2021-11-25T08:19:46,3.05
2021-11-25T08:34:13,3.05
2021-11-25T08:48:38,3.05
2021-11-25T09:03:04,3.05
2021-11-25T09:17:29,3.05
2021-11-25T09:31:54,3.05
2021-11-25T09:48:32,3.05
2021-11-25T10:02:58,3.05
2021-11-25T10:31:48,3.5
2021-11-25T10:46:10,3.75
2021-11-25T11:02:43,3.9
2021-11-25T11:17:04,4.0
2021-11-25T11:33:39,4.15
2021-11-25T11:47:54,4.3
2021-11-25T12:04:23,4.45
2021-11-25T12:18:41,4.55
2021-11-25T12:35:09,4.7
2021-11-25T12:49:26,4.8
2021-11-25T13:05:52,4.95
2021-11-25T13:20:07,5.05
2021-11-25T13:36:33,5.15
2021-11-25T13:50:47,5.2
2021-11-25T14:07:12,5.25
2021-11-25T14:21:26,5.3
2021-11-25T14:37:50,5.3
2021-11-25T14:52:04,5.3
2021-11-25T15:22:41,5.7
2021-11-25T15:39:02,5.65
2021-11-25T15:53:15,5.55
2021-11-25T16:09:37,5.4
2021-11-25T16:23:51,5.25
2021-11-25T16:40:16,5.05
2021-11-25T16:54:30,4.9
2021-11-25T17:10:57,4.7
2021-11-25T17:25:14,4.5
2021-11-25T17:41:42,4.3
2021-11-25T17:56:01,4.15
2021-11-25T18:12:31,3.95
2021-11-25T18:26:52,3.8
2021-11-25T20:16:14,2.95
2021-11-25T20:30:35,2.95
2021-11-25T20:47:10,2.9
2021-11-25T21:01:34,2.85
2021-11-25T21:18:10,2.8
2021-11-25T21:32:34,2.75
2021-11-25T21:46:58,2.7
2021-11-25T22:03:35,2.6
2021-11-25T22:18:00,2.55
2021-11-25T22:34:38,2.5
2021-11-25T22:49:03,2.45
2021-11-25T23:05:41,2.45
2021-11-25T23:20:07,2.4
2021-11-25T23:34:33,2.4
2021-11-25T23:48:58,2.35
2021-11-26T00:03:24,2.3
2021-11-26T00:20:03,2.25
2021-11-26T00:34:30,2.15
2021-11-26T00:48:57,2.1
2021-11-26T01:03:24,1.95
2021-11-26T01:17:53,1.85
2021-11-26T01:34:34,1.7
2021-11-26T07:39:01,-1.05
2021-11-26T07:53:41,-1.1
2021-11-26T08:08:21,-1.1
2021-11-26T08:23:00,-1.1
2021-11-26T08:37:40,-1.05
2021-11-26T09:06:59,-0.25
2021-11-26T09:21:30,0.15
2021-11-26T09:36:01,0.55
2021-11-26T14:55:21,6.6
2021-11-26T15:09:24,6.45
2021-11-26T15:25:38,6.25
2021-11-26T15:39:43,6.1
2021-11-26T15:55:58,5.95
2021-11-26T16:10:05,5.85
2021-11-26T16:26:21,5.75
2021-11-26T16:40:30,5.65
2021-11-26T16:56:47,5.55
2021-11-26T17:10:56,5.45
2021-11-26T17:27:14,5.4
2021-11-26T17:41:24,5.35
2021-11-26T17:57:43,5.3
2021-11-26T18:11:53,5.3
