timestamp,value
2021-11-26T13:28:10,3.45
2021-11-26T13:44:47,3.6
2021-11-26T14:01:24,2.65
2021-11-26T14:17:57,3.8
2021-11-26T14:34:35,2.35
2021-11-26T14:51:11,2.05
2021-11-26T15:07:50,3.2
2021-11-26T15:24:25,1.65
2021-11-26T15:41:02,3.35
2021-11-26T15:57:39,2.9
2021-11-26T16:14:11,4.85
2021-11-26T16:30:44,2.05
2021-11-26T16:47:19,4.1
2021-11-26T17:03:52,2.2
2021-11-26T17:20:28,3.25
2021-11-26T17:37:02,2.2
2021-11-26T17:53:39,2.95
2021-11-26T18:10:12,3.45
2021-11-26T18:26:49,2.7
2021-11-26T18:43:24,3.8
2021-11-26T18:59:58,2.25
2021-11-26T19:16:34,3.35
2021-11-26T19:33:06,3.25
2021-11-26T19:49:43,2.75
2021-11-26T20:06:41,3.85
2021-11-26T20:22:48,2.25
2021-11-26T20:39:24,3.2
2021-11-26T20:55:56,4.2
2021-11-26T21:12:32,2.35
2021-11-26T21:29:06,3.5
2021-11-26T21:45:39,3.35
2021-11-26T22:02:15,2.9
2021-11-26T22:18:48,4.3
2021-11-26T22:35:19,4.75
2021-11-26T22:51:55,2.75
2021-11-26T23:08:28,4.1
2021-11-26T23:25:00,2.7
2021-11-26T23:41:36,2.85
2021-11-26T23:58:10,3.9
2021-11-27T00:14:43,2.25
2021-11-27T00:31:44,3.15
2021-11-27T00:47:51,4.1
2021-11-27T01:04:24,2.25
2021-11-27T01:21:00,3.25
2021-11-27T01:37:33,4.15
2021-11-27T01:54:08,2.25
2021-11-27T02:11:08,3.35
2021-11-27T02:27:14,4.2
2021-11-27T02:43:50,2.35
2021-11-27T03:00:50,3.45
2021-11-27T03:17:20,4.15
2021-11-27T03:33:29,2.4
2021-11-27T03:50:28,3.45
2021-11-27T04:06:33,4.5
2021-11-27T04:23:29,4.9
2021-11-27T04:39:34,2.2
2021-11-27T04:56:34,3.75
2021-11-27T05:13:05,4.45
2021-11-27T05:29:13,2.4
2021-11-27T05:46:13,3.45
2021-11-27T06:02:44,3.85
2021-11-27T06:18:54,2.55
2021-11-27T06:35:53,3.6
2021-11-27T06:51:59,3.35
2021-11-27T07:09:00,3.5
2021-11-27T07:25:07,2.25
2021-11-27T07:41:42,3.5
2021-11-27T07:58:14,4.3
2021-11-27T08:14:49,2.45
2021-11-27T08:31:49,3.6
2021-11-27T08:47:55,3.0
2021-11-27T09:04:33,1.75
2021-11-27T09:21:33,4.0
2021-11-27T09:37:41,2.75
2021-11-27T09:54:17,3.05
2021-11-27T10:10:49,4.65
2021-11-27T10:27:19,5.3
2021-11-27T10:43:49,3.3
2021-11-27T11:00:49,3.75
2021-11-27T11:16:55,2.7
2021-11-27T11:33:56,3.7
2021-11-27T11:50:04,2.85
2021-11-27T12:07:02,3.05
2021-11-27T12:23:10,2.2
2021-11-27T12:39:46,2.35
2021-11-27T12:56:22,2.1
2021-11-27T13:12:58,2.55
2021-11-27T13:29:54,5.0
2021-11-27T13:46:02,1.85
2021-11-27T14:02:37,3.75
2021-11-27T14:19:12,2.5
2021-11-27T14:35:46,2.85
2021-11-27T14:52:22,2.05
2021-11-27T15:09:00,2.5
2021-11-27T15:25:35,2.05
2021-11-27T15:42:12,1.8
2021-11-27T15:59:13,3.65
2021-11-27T16:15:44,3.1
2021-11-27T16:31:50,4.45
2021-11-27T16:48:21,2.85
2021-11-27T17:05:21,3.55
2021-11-27T17:21:52,4.25
2021-11-27T17:38:01,2.6
2021-11-27T17:55:00,3.8
