timestamp,value
2021-11-25T06:30:29,3.2
2021-11-25T06:46:06,3.15
2021-11-25T07:01:44,3.1
2021-11-25T07:17:22,3.05
2021-11-25T07:33:00,3.0
2021-11-25T07:48:39,3.0
2021-11-25T08:04:17,3.0
2021-11-25T08:19:55,3.05
2021-11-25T08:35:33,3.0
2021-11-25T08:51:11,3.0
2021-11-25T09:06:50,3.0
2021-11-25T09:22:28,3.0
2021-11-25T09:38:06,3.0
2021-11-25T09:53:44,3.0
2021-11-25T10:09:22,3.0
2021-11-25T10:25:01,3.1
2021-11-25T10:40:37,3.6
2021-11-25T10:56:12,3.8
2021-11-25T11:11:47,3.9
2021-11-25T11:27:23,4.0
2021-11-25T11:42:56,4.15
2021-11-25T11:58:28,4.3
2021-11-25T12:14:01,4.4
2021-11-25T12:29:33,4.55
2021-11-25T12:45:07,4.7
2021-11-25T13:00:35,4.8
2021-11-25T13:16:05,4.9
2021-11-25T13:31:36,5.0
2021-11-25T13:47:05,5.05
2021-11-25T14:02:35,5.15
2021-11-25T14:18:05,5.2
2021-11-25T14:33:34,5.25
2021-11-25T15:20:00,5.65
2021-11-25T15:35:28,5.7
2021-11-25T15:50:56,5.55
2021-11-25T16:06:24,5.35
2021-11-25T16:21:54,5.1
2021-11-25T16:37:24,4.95
2021-11-25T16:52:54,4.75
2021-11-25T17:08:26,4.55
2021-11-25T17:23:58,4.35
2021-11-25T17:39:30,4.2
2021-11-25T17:55:03,4.0
2021-11-25T18:10:37,3.8
2021-11-25T18:26:12,3.65
2021-11-25T20:15:20,2.95
2021-11-25T20:30:55,2.9
2021-11-25T20:46:30,2.85
2021-11-25T21:02:05,2.8
2021-11-25T21:17:41,2.75
2021-11-25T21:33:17,2.65
2021-11-25T21:48:53,2.6
2021-11-25T22:04:29,2.5
2021-11-25T22:20:06,2.5
2021-11-25T22:35:42,2.4
2021-11-25T22:51:18,2.35
2021-11-25T23:06:55,2.3
2021-11-25T23:22:33,2.25
2021-11-25T23:38:09,2.2
2021-11-25T23:53:46,2.15
2021-11-26T00:09:24,2.1
2021-11-26T00:25:02,2.0
2021-11-26T00:40:39,1.9
2021-11-26T00:56:18,1.75
2021-11-26T01:11:57,1.6
2021-11-26T01:27:37,1.45
2021-11-26T07:29:05,-1.35
2021-11-26T07:44:51,-1.35
2021-11-26T08:00:38,-1.35
2021-11-26T08:16:24,-1.3
2021-11-26T08:32:10,-1.2
2021-11-26T08:47:56,-1.1
2021-11-26T09:03:42,-0.75
2021-11-26T09:19:24,0.0
2021-11-26T09:35:06,0.4
2021-11-26T09:50:45,0.75
2021-11-26T10:06:24,0.95
2021-11-26T10:22:02,1.05
2021-11-26T10:37:40,1.15
2021-11-26T10:53:18,1.2
2021-11-26T11:08:55,1.25
2021-11-26T11:24:33,1.4
2021-11-26T11:40:10,1.55
2021-11-26T11:55:47,1.8
2021-11-26T12:11:22,2.0
2021-11-26T12:57:55,4.8
2021-11-26T14:45:20,6.3
2021-11-26T15:00:41,6.15
2021-11-26T15:16:03,6.0
2021-11-26T15:31:25,5.85
2021-11-26T15:46:48,5.75
2021-11-26T16:02:11,5.6
2021-11-26T16:17:34,5.55
2021-11-26T16:32:57,5.4
2021-11-26T16:48:21,5.35
2021-11-26T17:03:46,5.3
2021-11-26T17:19:10,5.25
2021-11-26T17:34:35,5.2
2021-11-26T17:49:59,5.15
2021-11-26T18:05:24,5.15
2021-11-26T18:20:49,5.1
2021-11-26T18:36:14,5.1
2021-11-26T18:51:39,5.1
2021-11-26T19:07:04,5.05
2021-11-26T19:22:29,5.0
2021-11-26T19:37:55,5.0
2021-11-26T19:53:20,5.0
2021-11-26T20:08:46,5.0
2021-11-26T20:24:11,4.95
2021-11-26T20:39:37,4.95
2021-11-26T20:55:02,4.9
2021-11-26T21:10:28,4.85
2021-11-26T21:25:54,4.8
2021-11-26T21:41:21,4.75
2021-11-26T21:56:47,4.7
2021-11-26T22:12:14,4.65
2021-11-26T22:27:40,4.6
2021-11-26T22:43:07,4.55
2021-11-26T22:58:34,4.5
2021-11-26T23:14:01,4.45
2021-11-26T23:29:28,4.35
2021-11-26T23:44:56,4.2
2021-11-27T00:00:24,4.0
2021-11-27T00:15:53,3.75
2021-11-27T00:31:23,3.4
2021-11-27T00:46:54,3.1
2021-11-27T01:02:26,2.75
2021-11-27T01:18:00,2.5
2021-11-27T01:33:34,2.25
2021-11-27T14:49:28,1.15
2021-11-27T15:05:03,1.05
2021-11-27T15:20:39,0.9
2021-11-27T17:41:09,-0.1
2021-11-27T17:56:46,-0.2
2021-11-27T18:12:25,-0.3
2021-11-27T18:28:03,-0.35
2021-11-27T18:43:43,-0.4
2021-11-27T18:59:22,-0.4
2021-11-27T19:15:02,-0.4
2021-11-27T19:30:41,-0.45
2021-11-27T19:46:20,-0.5
2021-11-27T20:02:00,-0.55
2021-11-27T20:17:40,-0.65
2021-11-27T20:33:20,-0.7
2021-11-27T20:49:00,-0.8
2021-11-27T21:04:41,-0.85
2021-11-27T21:20:22,-0.9
2021-11-27T21:36:04,-0.95
2021-11-27T21:51:45,-1.0
2021-11-27T22:07:26,-1.05
2021-11-27T22:23:07,-1.05
2021-11-27T22:38:51,-1.05
2021-11-27T22:54:32,-1.1
2021-11-27T23:10:13,-1.1
2021-11-27T23:25:54,-1.1
2021-11-27T23:41:36,-1.1
2021-11-27T23:57:17,-1.1
2021-11-28T00:12:58,-1.1
2021-11-28T00:28:40,-1.1
2021-11-28T15:07:29,-1.45
2021-11-28T15:23:09,-1.5
2021-11-28T15:38:49,-1.6
2021-11-28T15:54:30,-1.65
2021-11-28T16:10:11,-1.7
2021-11-28T16:25:53,-1.75
2021-11-28T16:41:34,-1.8
2021-11-28T16:57:16,-1.8
2021-11-28T17:12:57,-1.85
2021-11-28T17:28:39,-1.9
2021-11-28T17:44:21,-1.95
2021-11-28T18:00:03,-2.05
2021-11-28T18:15:45,-2.05
2021-11-28T18:31:27,-2.1
2021-11-28T18:47:09,-2.15
2021-11-28T19:02:52,-2.2
2021-11-28T19:18:34,-2.25
2021-11-28T19:34:18,-2.3
2021-11-28T19:50:01,-2.35
2021-11-28T20:05:44,-2.4
2021-11-28T20:21:27,-2.45
2021-11-28T20:37:11,-2.45
