timestamp,value
2020-12-15T13:24:53,5.4
2020-12-15T13:39:26,5.6
2020-12-15T13:53:57,5.85
2020-12-15T14:08:27,6.2
2020-12-15T14:22:58,5.3
2020-12-15T14:37:33,5.0
2020-12-15T14:52:07,5.2
2020-12-15T15:06:40,5.5
2020-12-15T15:21:13,5.85
2020-12-15T15:35:43,6.2
2020-12-15T15:50:15,5.25
2020-12-15T16:04:49,5.15
2020-12-15T16:19:22,5.3
2020-12-15T16:33:55,5.65
2020-12-15T16:48:26,5.95
2020-12-15T17:02:57,6.15
2020-12-15T17:17:29,5.05
2020-12-15T17:32:04,5.1
2020-12-15T17:46:38,5.4
2020-12-15T18:01:10,5.75
2020-12-15T18:15:40,6.0
2020-12-15T18:30:12,5.45
2020-12-15T18:44:40,7.0
2020-12-15T18:59:05,7.1
2020-12-15T19:13:32,7.25
2020-12-15T19:27:59,6.9
2020-12-15T19:42:25,6.45
2020-12-15T19:56:53,7.35
2020-12-15T20:11:22,5.85
2020-12-15T20:25:53,5.8
2020-12-15T20:40:24,6.1
2020-12-15T20:54:53,6.45
2020-12-15T21:09:24,5.35
2020-12-15T21:23:57,5.45
2020-12-15T21:38:29,6.0
2020-12-15T21:52:59,5.5
2020-12-15T22:07:33,5.0
2020-12-15T22:22:07,5.6
2020-12-15T22:36:37,6.25
2020-12-15T22:51:08,5.4
2020-12-15T23:05:42,5.2
2020-12-15T23:20:15,5.75
2020-12-15T23:34:45,6.2
2020-12-15T23:49:15,6.6
2020-12-16T00:03:44,5.95
2020-12-16T00:18:17,4.95
2020-12-16T00:32:51,5.25
2020-12-16T00:47:23,5.65
2020-12-16T01:01:54,5.8
2020-12-16T01:16:27,5.0
2020-12-16T01:31:01,5.15
2020-12-16T01:45:34,5.5
2020-12-16T02:00:06,5.95
2020-12-16T02:14:38,5.05
2020-12-16T02:29:13,4.9
2020-12-16T02:43:47,5.2
2020-12-16T02:58:20,5.55
2020-12-16T03:12:51,5.95
2020-12-16T03:27:24,5.0
2020-12-16T03:41:58,4.9
2020-12-16T03:56:32,5.1
2020-12-16T04:11:05,5.45
2020-12-16T04:25:36,5.75
2020-12-16T04:40:07,5.6
2020-12-16T04:54:40,4.8
2020-12-16T05:09:14,4.95
2020-12-16T05:23:48,5.2
2020-12-16T05:38:20,5.5
2020-12-16T05:52:52,5.85
2020-12-16T06:07:23,5.5
2020-12-16T06:21:58,4.8
2020-12-16T06:36:32,4.9
2020-12-16T06:51:06,5.15
2020-12-16T07:05:39,5.45
2020-12-16T07:20:11,5.75
