timestamp,value
2021-04-23T11:56:42,3.0
2021-04-23T12:11:55,2.55
2021-04-23T12:27:16,2.7
2021-04-23T12:42:37,2.65
2021-04-23T12:57:57,2.65
2021-04-23T13:13:18,2.85
2021-04-23T13:28:38,2.9
2021-04-23T13:43:59,3.05
2021-04-23T13:59:26,3.05
2021-04-23T14:14:46,2.95
2021-04-23T14:30:01,3.05
2021-04-23T14:45:28,3.05
2021-04-23T15:00:48,3.35
2021-04-23T15:16:09,3.2
2021-04-23T15:31:29,3.3
2021-04-23T15:46:43,2.9
2021-04-23T16:02:04,2.4
2021-04-23T16:17:25,2.45
2021-04-23T16:32:46,2.65
2021-04-23T16:48:06,2.6
2021-04-23T17:03:27,2.8
2021-04-23T17:18:47,2.9
2021-04-23T17:34:08,2.8
2021-04-23T17:49:35,3.0
2021-04-23T18:04:55,3.1
2021-04-23T18:20:16,3.15
2021-04-23T18:35:36,3.15
2021-04-23T18:50:56,3.2
2021-04-23T19:06:10,2.95
2021-04-23T19:21:31,2.7
2021-04-23T19:36:51,2.6
2021-04-23T19:52:12,2.55
2021-04-23T20:07:32,2.8
2021-04-23T20:22:51,2.6
2021-04-23T20:38:12,2.85
2021-04-23T20:53:32,2.85
2021-04-23T21:08:53,2.95
2021-04-23T21:24:13,2.95
2021-04-23T21:39:34,3.0
2021-04-23T21:54:59,3.45
2021-04-23T22:10:13,2.6
2021-04-23T22:25:33,2.7
2021-04-23T22:40:54,2.5
2021-04-23T22:56:14,2.7
2021-04-23T23:11:33,2.7
2021-04-23T23:26:54,2.7
2021-04-23T23:42:14,2.75
2021-04-23T23:57:34,2.85
2021-04-24T00:13:00,3.1
2021-04-24T00:28:19,3.15
2021-04-24T00:43:39,3.2
2021-04-24T00:58:52,2.8
2021-04-24T01:14:13,2.8
2021-04-24T01:29:33,2.7
2021-04-24T01:44:52,2.8
2021-04-24T02:00:12,2.6
2021-04-24T02:15:32,2.7
2021-04-24T02:30:51,2.8
2021-04-24T02:46:12,2.75
2021-04-24T03:01:31,2.8
2021-04-24T03:16:52,2.9
2021-04-24T03:32:18,3.1
2021-04-24T03:47:32,2.55
2021-04-24T04:02:53,2.35
2021-04-24T04:18:14,2.8
2021-04-24T04:33:34,2.8
2021-04-24T04:49:00,3.1
2021-04-24T05:04:20,3.15
2021-04-24T05:19:40,3.2
2021-04-24T05:35:00,3.25
2021-04-24T05:50:20,3.35
2021-04-24T06:05:40,3.05
2021-04-24T06:20:53,2.8
2021-04-24T06:36:13,2.65
2021-04-24T06:51:33,2.55
2021-04-24T07:06:53,2.55
2021-04-24T07:22:13,2.55
2021-04-24T07:37:32,2.75
2021-04-24T07:52:52,2.8
2021-04-24T08:08:11,2.7
2021-04-24T08:23:30,2.9
2021-04-24T08:38:49,2.8
2021-04-24T08:54:15,3.0
2021-04-24T09:09:35,3.0
2021-04-24T09:24:54,3.05
2021-04-24T09:40:07,3.0
2021-04-24T09:55:32,3.0
2021-04-24T10:10:46,2.5
2021-04-24T10:26:06,2.6
2021-04-24T10:41:25,2.6
2021-04-24T10:56:45,2.55
2021-04-24T11:12:04,2.75
2021-04-24T11:27:24,2.7
2021-04-24T11:42:45,2.75
2021-04-24T11:58:05,2.85
2021-04-24T12:13:24,2.9
2021-04-24T12:28:50,3.05
2021-04-24T12:44:10,2.9
2021-04-24T12:59:29,3.35
2021-04-24T13:14:49,3.35
2021-04-24T13:30:09,3.2
2021-04-24T13:45:21,2.9
2021-04-24T14:00:41,2.65
2021-04-24T14:16:01,2.6
2021-04-24T14:31:20,2.6
2021-04-24T14:46:40,2.75
2021-04-24T15:01:59,2.6
2021-04-24T15:17:19,2.85
2021-04-24T15:32:39,2.85
2021-04-24T15:48:04,3.5
2021-04-24T16:03:23,2.9
2021-04-24T16:18:43,3.05
2021-04-24T16:34:02,3.1
2021-04-24T16:49:15,2.85
2021-04-24T17:04:34,2.6
2021-04-24T17:19:54,2.7
2021-04-24T17:35:13,2.7
2021-04-24T17:50:33,2.6
2021-04-24T18:05:53,2.8
2021-04-24T18:21:12,2.7
2021-04-24T18:36:32,2.75
2021-04-24T18:51:52,2.85
2021-04-24T19:07:11,2.9
2021-04-24T19:22:37,3.1
2021-04-24T19:37:56,3.15
2021-04-24T19:53:16,3.15
2021-04-24T20:08:35,3.3
2021-04-24T20:23:48,2.9
2021-04-24T20:39:08,2.65
2021-04-24T20:54:27,2.8
2021-04-24T21:09:47,2.65
2021-04-24T21:25:06,2.6
2021-04-24T21:40:32,3.3
2021-04-24T21:55:49,3.1
2021-04-24T22:11:02,2.3
2021-04-24T22:26:22,2.55
2021-04-24T22:41:41,2.65
2021-04-24T22:57:00,2.55
2021-04-24T23:12:19,2.85
2021-04-24T23:27:44,2.75
2021-04-24T23:43:03,3.1
2021-04-24T23:58:22,3.15
2021-04-25T00:13:40,3.2
2021-04-25T00:28:59,3.05
2021-04-25T00:44:18,3.25
2021-04-25T00:59:30,2.8
2021-04-25T01:14:49,2.6
2021-04-25T01:30:08,2.6
2021-04-25T01:45:28,2.65
2021-04-25T02:00:47,2.55
2021-04-25T02:16:06,2.7
2021-04-25T02:31:32,2.85
2021-04-25T02:46:51,2.85
2021-04-25T03:02:09,3.05
2021-04-25T03:17:28,3.1
2021-04-25T03:32:47,3.1
2021-04-25T03:48:04,3.5
2021-04-25T04:03:22,2.95
2021-04-25T04:18:40,2.95
2021-04-25T04:33:59,3.0
2021-04-25T04:49:18,3.1
2021-04-25T05:04:37,3.05
2021-04-25T05:19:56,2.9
2021-04-25T05:35:09,2.9
2021-04-25T05:50:35,2.85
2021-04-25T06:05:47,2.45
2021-04-25T06:21:07,2.65
2021-04-25T06:36:26,2.7
2021-04-25T06:51:45,2.7
2021-04-25T07:07:03,2.6
2021-04-25T07:22:22,2.7
2021-04-25T07:37:48,2.8
2021-04-25T07:53:07,2.85
2021-04-25T08:08:26,2.8
2021-04-25T08:23:44,3.0
2021-04-25T08:39:03,3.0
2021-04-25T08:54:21,3.0
2021-04-25T09:09:40,3.25
2021-04-25T09:24:59,3.25
2021-04-25T09:40:18,3.05
2021-04-25T09:55:29,2.4
2021-04-25T10:10:49,2.45
2021-04-25T10:26:08,2.6
2021-04-25T10:41:27,2.5
2021-04-25T10:56:47,2.65
2021-04-25T11:12:12,2.85
2021-04-25T11:27:31,2.8
2021-04-25T11:42:50,3.05
2021-04-25T11:58:09,3.1
2021-04-25T12:13:28,3.15
2021-04-25T12:28:47,3.25
2021-04-25T12:44:06,3.1
2021-04-25T12:59:25,2.9
2021-04-25T13:14:44,2.95
2021-04-25T13:30:03,2.75
2021-04-25T13:45:16,2.55
2021-04-25T14:00:37,2.8
2021-04-25T14:15:58,2.6
2021-04-25T14:31:19,2.6
2021-04-25T14:46:47,2.85
2021-04-25T15:02:07,2.8
2021-04-25T15:17:28,2.85
2021-04-25T15:32:49,2.8
2021-04-25T15:48:09,3.55
2021-04-25T16:03:24,2.85
2021-04-25T16:18:51,2.9
2021-04-25T16:34:12,2.7
2021-04-25T16:49:33,2.55
2021-04-25T17:04:48,2.55
2021-04-25T17:20:09,2.65
2021-04-25T17:35:30,2.55
2021-04-25T17:50:57,2.6
2021-04-25T18:06:18,2.65
2021-04-25T18:21:32,2.7
2021-04-25T18:36:53,2.75
2021-04-25T18:52:20,2.95
2021-04-25T19:07:41,2.8
2021-04-25T19:23:01,3.05
2021-04-25T19:38:22,3.0
2021-04-25T19:53:42,3.0
2021-04-25T20:09:03,3.05
2021-04-25T20:24:24,3.1
2021-04-25T20:39:44,3.1
2021-04-25T20:55:04,3.2
2021-04-25T21:10:24,3.3
2021-04-25T21:25:45,3.4
2021-04-25T21:41:06,2.7
2021-04-25T21:56:20,2.35
2021-04-25T22:11:48,2.8
2021-04-25T22:27:08,2.8
2021-04-25T22:42:29,2.85
2021-04-25T22:57:50,3.05
2021-04-25T23:13:10,3.1
2021-04-25T23:28:30,3.2
2021-04-25T23:43:50,3.1
2021-04-25T23:59:10,2.9
2021-04-26T00:14:30,3.0
2021-04-26T00:29:51,2.85
2021-04-26T00:45:11,2.9
2021-04-26T01:00:32,2.65
2021-04-26T01:15:52,2.5
2021-04-26T01:31:06,2.6
2021-04-26T01:46:33,2.75
2021-04-26T02:01:47,2.55
2021-04-26T02:17:14,2.8
2021-04-26T02:32:34,2.8
2021-04-26T02:47:55,2.85
2021-04-26T03:03:15,2.75
2021-04-26T03:18:36,2.8
2021-04-26T03:33:57,2.8
2021-04-26T03:49:16,3.05
2021-04-26T04:04:38,2.7
2021-04-26T04:19:52,2.65
2021-04-26T04:35:20,2.65
2021-04-26T04:50:40,2.7
2021-04-26T05:06:00,2.7
2021-04-26T05:21:20,2.75
2021-04-26T05:36:41,2.8
2021-04-26T05:52:01,2.9
2021-04-26T06:07:21,3.1
2021-04-26T06:22:41,3.35
2021-04-26T06:38:01,3.0
2021-04-26T06:53:20,5.3
2021-04-26T07:08:34,3.55
2021-04-26T07:23:55,3.1
2021-04-26T07:39:15,3.0
2021-04-26T07:54:34,2.95
2021-04-26T08:09:54,2.95
2021-04-26T08:25:14,2.9
2021-04-26T08:40:34,3.25
2021-04-26T08:55:54,2.8
2021-04-26T09:11:14,2.85
2021-04-26T09:26:34,2.75
2021-04-26T09:41:54,3.45
2021-04-26T09:57:09,2.4
2021-04-26T10:12:36,2.65
2021-04-26T10:27:56,2.55
2021-04-26T10:43:09,2.4
2021-04-26T10:58:36,2.4
2021-04-26T11:13:56,2.8
2021-04-26T11:29:17,3.5
2021-04-26T11:44:37,3.5
2021-04-26T11:59:57,3.1
2021-04-26T12:15:17,3.0
2021-04-26T12:30:37,2.9
2021-04-26T12:45:57,2.85
2021-04-26T13:01:17,2.4
2021-04-26T13:16:37,2.6
2021-04-26T13:31:57,2.5
2021-04-26T13:47:17,2.6
2021-04-26T14:02:36,2.45
2021-04-26T14:17:56,3.2
2021-04-26T14:33:17,3.3
2021-04-26T14:48:36,3.1
2021-04-26T15:03:54,3.1
2021-04-26T15:19:13,2.9
2021-04-26T15:34:31,2.75
2021-04-26T15:49:43,2.4
2021-04-26T16:05:09,3.15
2021-04-26T16:20:28,3.15
2021-04-26T16:35:46,2.85
2021-04-26T16:51:05,2.9
2021-04-26T17:06:23,2.65
