timestamp,value
2019-10-14T14:05:01,2.35
2019-10-14T14:22:42,3.55
2019-10-14T14:40:14,4.6
2019-10-14T14:58:05,-2.11
2019-10-14T15:16:06,2.25
2019-10-14T15:33:47,3.35
2019-10-14T15:51:21,4.3
2019-10-14T16:09:04,-0.96
2019-10-14T16:27:08,1.65
2019-10-14T16:44:54,2.9
2019-10-14T17:02:32,3.9
2019-10-14T17:20:07,4.55
2019-10-14T17:37:39,4.65
2019-10-14T17:55:41,-0.11
2019-10-14T18:13:29,2.6
2019-10-14T18:31:03,4.05
2019-10-14T18:48:35,4.8
2019-10-14T19:06:33,-1.46
2019-10-14T19:24:25,2.15
2019-10-14T19:42:06,3.25
2019-10-14T19:59:38,4.15
2019-10-14T20:17:13,2.25
2019-10-14T20:35:08,0.6
2019-10-14T20:52:48,2.7
2019-10-14T21:10:23,3.35
2019-10-14T21:27:57,4.5
2019-10-14T21:45:36,-0.26
2019-10-14T22:03:38,1.35
2019-10-14T22:21:22,3.05
2019-10-14T22:38:57,3.75
2019-10-14T22:56:31,4.25
2019-10-14T23:14:02,4.75
2019-10-14T23:31:43,-0.76
2019-10-14T23:49:42,1.6
2019-10-15T00:07:21,3.4
2019-10-15T00:24:56,4.35
2019-10-15T00:42:26,4.2
2019-10-15T01:00:29,-0.26
2019-10-15T01:18:16,2.55
2019-10-15T01:35:55,3.65
2019-10-15T01:53:26,4.35
2019-10-15T02:11:01,1.8
2019-10-15T02:29:03,0.7
2019-10-15T02:46:49,2.55
2019-10-15T03:04:27,3.5
2019-10-15T03:21:58,4.4
2019-10-15T03:39:34,1.3
2019-10-15T03:57:35,0.9
2019-10-15T04:15:20,2.7
2019-10-15T04:32:54,3.45
2019-10-15T04:50:28,4.4
2019-10-15T05:07:58,4.65
2019-10-15T05:25:27,4.2
2019-10-15T05:43:28,0.6
2019-10-15T06:01:13,2.95
2019-10-15T06:18:45,4.1
2019-10-15T06:36:15,4.85
2019-10-15T06:54:15,-0.76
2019-10-15T07:12:05,2.5
2019-10-15T07:29:45,3.6
2019-10-15T07:47:16,4.45
2019-10-15T08:05:03,-2.16
2019-10-15T08:23:02,1.95
2019-10-15T08:40:43,3.3
2019-10-15T08:58:15,4.35
2019-10-15T09:15:54,-0.06
2019-10-15T09:33:56,1.6
2019-10-15T09:51:34,3.7
2019-10-15T10:09:20,-1.76
2019-10-15T10:27:17,1.9
2019-10-15T10:44:58,3.35
2019-10-15T11:02:47,1.65
2019-10-15T11:20:24,3.45
2019-10-15T11:37:57,4.15
2019-10-15T11:55:27,4.7
2019-10-15T12:13:01,1.0
2019-10-15T12:31:02,1.0
2019-10-15T12:48:44,3.6
2019-10-15T13:06:35,-1.16
2019-10-15T13:24:23,2.35
2019-10-15T13:42:02,3.5
2019-10-15T13:59:31,4.5
2019-10-15T14:17:06,0.75
2019-10-15T14:35:06,1.4
2019-10-15T14:52:49,2.95
2019-10-15T15:10:22,3.65
2019-10-15T15:27:54,4.6
2019-10-15T15:45:40,-2.11
2019-10-15T16:03:34,2.1
2019-10-15T16:21:15,3.1
2019-10-15T16:38:47,3.9
2019-10-15T16:56:17,4.85
2019-10-15T17:13:53,3.8
2019-10-15T17:31:25,4.65
2019-10-15T17:49:00,1.15
2019-10-15T18:06:58,1.1
2019-10-15T18:24:40,3.0
2019-10-15T18:42:14,4.2
2019-10-15T18:59:40,4.55
2019-10-15T19:17:40,-0.21
2019-10-15T19:35:26,2.6
2019-10-15T19:53:04,3.5
2019-10-15T20:10:34,4.35
2019-10-15T20:28:08,1.9
2019-10-15T20:46:07,0.75
2019-10-15T21:03:50,2.65
2019-10-15T21:21:27,3.45
2019-10-15T21:38:56,4.35
2019-10-15T21:56:30,1.3
2019-10-15T22:14:29,1.05
2019-10-15T22:32:12,2.8
2019-10-15T22:49:48,3.45
2019-10-15T23:07:17,4.3
2019-10-15T23:24:47,4.7
2019-10-15T23:42:20,2.65
2019-10-16T00:00:18,1.1
2019-10-16T00:18:03,2.9
2019-10-16T00:35:38,4.05
2019-10-16T00:53:06,4.75
2019-10-16T01:10:50,-1.96
2019-10-16T01:28:45,2.0
2019-10-16T01:46:24,3.05
2019-10-16T02:03:59,3.85
2019-10-16T02:21:26,4.6
2019-10-16T02:39:06,-1.26
2019-10-16T02:57:03,1.75
