timestamp,value
2021-08-02T15:00:19,5.25
2021-08-02T15:17:05,5.1
2021-08-02T15:33:51,5.05
2021-08-02T15:50:38,4.6
2021-08-02T16:07:28,3.9
2021-08-02T16:24:20,3.2
2021-08-02T16:41:12,4.35
2021-08-02T16:57:59,4.9
2021-08-02T17:14:47,4.1
2021-08-02T17:31:37,5.0
2021-08-02T17:48:24,4.3
2021-08-02T18:05:13,4.3
2021-08-02T18:22:01,4.6
2021-08-02T18:38:48,4.85
2021-08-02T18:55:33,6.0
2021-08-02T19:12:14,6.7
2021-08-02T19:28:54,6.4
2021-08-02T19:45:35,5.95
2021-08-02T20:02:18,5.55
2021-08-02T20:19:03,5.2
2021-08-02T20:35:49,4.9
2021-08-02T20:52:36,4.65
2021-08-02T21:09:24,4.45
2021-08-02T21:26:13,4.3
2021-08-02T21:43:03,4.15
2021-08-02T21:59:52,4.05
2021-08-02T22:16:42,4.05
2021-08-02T22:33:33,3.95
2021-08-02T22:50:23,4.25
2021-08-02T23:07:09,5.6
2021-08-02T23:23:52,5.2
2021-08-02T23:40:39,4.55
2021-08-02T23:57:27,4.1
2021-08-03T00:14:17,3.8
2021-08-03T00:31:08,3.75
2021-08-03T00:47:59,3.7
2021-08-03T01:04:50,3.65
2021-08-03T01:21:42,3.6
2021-08-03T01:38:33,3.6
2021-08-03T01:55:24,3.6
2021-08-03T02:12:16,3.5
2021-08-03T02:29:09,3.5
2021-08-03T02:46:02,3.45
2021-08-03T03:02:54,4.25
2021-08-03T03:19:42,4.95
2021-08-03T03:36:29,4.25
2021-08-03T03:53:19,3.85
2021-08-03T04:10:11,3.55
2021-08-03T04:27:04,3.4
2021-08-03T04:43:57,3.25
2021-08-03T05:00:50,3.25
2021-08-03T05:17:43,3.15
2021-08-03T05:34:36,3.1
2021-08-03T05:51:30,3.1
2021-08-03T06:08:24,3.1
2021-08-03T06:25:17,3.05
2021-08-03T06:42:12,2.95
2021-08-03T06:59:06,3.1
2021-08-03T07:15:57,4.3
2021-08-03T07:32:46,4.1
2021-08-03T07:49:37,3.5
2021-08-03T08:06:30,3.05
2021-08-03T08:23:25,2.8
2021-08-03T08:40:20,2.6
2021-08-03T08:57:16,2.45
2021-08-03T09:14:13,2.35
2021-08-03T09:31:10,2.3
2021-08-03T09:48:07,2.2
2021-08-03T10:05:06,1.65
2021-08-03T10:22:06,1.25
2021-08-03T10:39:08,1.2
2021-08-03T10:56:07,2.5
2021-08-03T11:29:50,4.15
2021-08-03T11:46:40,3.3
2021-08-03T12:03:34,2.55
2021-08-03T12:20:31,2.05
2021-08-03T12:37:30,1.6
2021-08-03T12:54:29,2.25
2021-08-03T13:11:24,3.3
2021-08-03T13:28:17,2.75
2021-08-03T13:45:13,2.1
2021-08-03T14:02:12,1.75
2021-08-03T14:19:10,1.55
