timestamp,value
2020-03-09T10:42:09,4.85
2020-03-09T10:42:38,4.9
2020-03-09T10:43:07,4.85
2020-03-09T10:43:36,4.85
2020-03-09T10:44:05,4.75
2020-03-09T10:44:35,4.65
2020-03-09T10:45:32,4.65
2020-03-09T10:46:32,4.55
2020-03-09T10:54:14,4.35
2020-03-09T10:54:15,4.35
2020-03-09T10:54:43,4.85
2020-03-09T10:55:12,4.7
2020-03-09T10:56:09,4.45
2020-03-09T10:58:26,4.4
2020-03-09T10:58:33,4.5
2020-03-09T10:59:11,6.15
2020-03-09T10:59:12,6.25
2020-03-09T10:59:35,6.0
2020-03-09T11:00:04,5.8
2020-03-09T11:00:26,5.6
2020-03-09T11:00:55,5.35
2020-03-09T11:01:24,5.35
2020-03-09T11:01:53,5.25
2020-03-09T11:02:23,5.15
2020-03-09T11:02:52,5.0
2020-03-09T11:03:21,4.95
2020-03-09T11:03:50,4.9
2020-03-09T11:04:19,5.0
2020-03-09T11:04:48,4.9
2020-03-09T11:05:17,5.0
2020-03-09T11:05:46,4.8
2020-03-09T11:06:15,4.7
2020-03-09T11:06:44,4.95
2020-03-09T11:07:13,4.65
2020-03-09T11:07:43,4.6
2020-03-09T11:08:12,4.7
2020-03-09T11:08:41,4.75
2020-03-09T11:09:10,4.5
2020-03-09T11:09:39,4.55
2020-03-09T11:10:08,4.6
2020-03-09T11:10:37,4.45
2020-03-09T11:11:06,4.5
2020-03-09T11:11:35,4.35
2020-03-09T11:12:05,4.5
2020-03-09T11:12:34,4.4
2020-03-09T11:13:03,4.3
2020-03-09T11:13:32,4.25
2020-03-09T11:14:01,4.3
2020-03-09T11:14:30,4.3
2020-03-09T11:14:59,4.25
2020-03-09T11:15:29,4.3
2020-03-09T11:15:58,4.25
2020-03-09T11:16:27,4.2
2020-03-09T11:16:56,4.35
2020-03-09T11:17:25,4.2
2020-03-09T11:17:54,4.3
2020-03-09T11:18:24,4.15
2020-03-09T11:18:53,4.2
2020-03-09T11:19:22,4.2
2020-03-09T11:19:51,4.15
2020-03-09T11:20:20,4.15
2020-03-09T11:20:49,4.4
2020-03-09T11:21:18,4.15
2020-03-09T11:21:47,4.25
2020-03-09T11:22:17,4.25
2020-03-09T11:22:46,4.25
2020-03-09T11:23:15,4.25
2020-03-09T11:23:44,4.4
2020-03-09T11:24:13,4.25
2020-03-09T11:24:42,4.15
2020-03-09T11:25:11,4.3
2020-03-09T11:25:40,4.15
2020-03-09T11:26:10,4.2
2020-03-09T11:26:39,4.4
2020-03-09T11:27:08,4.2
2020-03-09T11:27:37,4.35
2020-03-09T11:28:06,4.35
2020-03-09T11:28:35,4.2
2020-03-09T11:29:04,4.2
2020-03-09T11:29:33,4.35
2020-03-09T11:30:03,4.25
2020-03-09T11:30:32,4.3
2020-03-09T11:31:01,4.25
