timestamp,value
2019-11-14T11:42:27,1.75
2019-11-14T11:57:45,2.35
2019-11-14T12:12:58,1.65
2019-11-14T12:28:16,1.7
2019-11-14T12:43:33,2.4
2019-11-14T12:58:47,2.5
2019-11-14T13:14:01,2.0
2019-11-14T13:29:20,1.85
2019-11-14T13:44:36,2.15
2019-11-14T13:59:48,3.2
2019-11-14T14:15:04,1.1
2019-11-14T14:30:22,2.8
2019-11-14T14:45:37,1.35
2019-11-14T15:00:55,1.95
2019-11-14T15:16:09,3.25
2019-11-14T15:31:23,1.25
2019-11-14T15:46:42,1.6
2019-11-14T16:01:59,2.05
2019-11-14T16:17:14,2.7
2019-11-14T16:32:27,2.8
2019-11-14T16:47:39,2.85
2019-11-14T17:02:52,2.9
2019-11-14T17:18:03,2.3
2019-11-14T17:33:20,2.0
2019-11-14T17:48:34,2.4
2019-11-14T18:03:47,2.55
2019-11-14T18:19:00,3.3
2019-11-14T18:34:12,3.1
2019-11-14T18:49:26,1.2
2019-11-14T19:04:44,1.75
2019-11-14T19:20:00,2.95
2019-11-14T19:35:12,1.35
2019-11-14T19:50:31,1.35
2019-11-14T20:05:47,1.75
2019-11-14T20:21:01,2.65
2019-11-14T20:36:12,1.5
2019-11-14T20:51:28,1.0
2019-11-14T21:06:33,6.2
2019-11-14T21:21:35,3.8
2019-11-14T21:36:48,1.45
2019-11-14T21:52:05,2.4
2019-11-14T22:07:18,2.55
2019-11-14T22:22:31,2.7
2019-11-14T22:37:44,2.8
2019-11-14T22:52:56,2.85
2019-11-14T23:08:08,3.0
2019-11-14T23:23:19,3.2
2019-11-14T23:38:29,3.35
2019-11-14T23:53:38,3.35
2019-11-15T00:08:50,1.5
2019-11-15T00:24:08,1.75
2019-11-15T00:39:22,2.1
2019-11-15T00:54:34,2.35
2019-11-15T01:09:46,2.55
2019-11-15T01:24:58,2.7
2019-11-15T01:40:08,2.8
2019-11-15T01:55:18,3.15
2019-11-15T02:10:27,3.3
2019-11-15T02:25:37,2.85
2019-11-15T02:40:51,1.2
2019-11-15T02:56:06,1.9
2019-11-15T03:11:21,2.3
2019-11-15T03:26:34,2.3
2019-11-15T03:41:47,2.65
2019-11-15T03:56:58,2.7
2019-11-15T04:12:08,2.8
2019-11-15T04:27:18,3.25
2019-11-15T04:42:27,3.5
2019-11-15T04:57:38,1.7
2019-11-15T05:12:54,1.6
2019-11-15T05:28:09,2.0
2019-11-15T05:43:22,2.2
2019-11-15T05:58:35,2.45
2019-11-15T06:13:47,2.65
2019-11-15T06:28:58,2.75
2019-11-15T06:44:08,3.1
2019-11-15T06:59:17,3.45
2019-11-15T07:14:25,2.85
2019-11-15T07:29:39,1.25
2019-11-15T07:44:54,2.55
2019-11-15T08:00:05,3.85
2019-11-15T08:15:15,1.2
2019-11-15T08:30:31,2.0
2019-11-15T08:45:44,2.15
2019-11-15T09:00:55,2.3
2019-11-15T09:16:07,2.55
2019-11-15T09:31:17,2.7
2019-11-15T09:46:22,4.7
2019-11-15T10:01:29,2.2
2019-11-15T10:16:44,1.75
2019-11-15T10:31:57,2.35
2019-11-15T10:47:10,2.6
2019-11-15T11:02:21,2.7
2019-11-15T11:17:31,2.9
2019-11-15T11:32:36,3.8
2019-11-15T11:47:45,2.15
2019-11-15T12:02:57,2.35
2019-11-15T12:18:10,2.0
2019-11-15T12:33:23,2.4
2019-11-15T12:48:35,2.75
2019-11-15T13:03:45,2.8
2019-11-15T13:18:55,2.8
2019-11-15T13:34:03,5.75
2019-11-15T13:49:06,3.35
2019-11-15T14:04:16,3.35
2019-11-15T14:19:20,3.45
2019-11-15T14:34:30,2.65
2019-11-15T14:49:39,2.9
2019-11-15T15:04:47,4.2
2019-11-15T15:19:53,2.55
2019-11-15T15:35:02,6.15
2019-11-15T15:50:03,3.55
2019-11-15T16:05:13,1.85
2019-11-15T16:20:28,1.05
2019-11-15T16:35:44,1.3
2019-11-15T16:50:59,1.4
2019-11-15T17:06:20,0.75
2019-11-15T17:21:32,1.95
2019-11-15T17:36:45,2.5
2019-11-15T17:51:56,2.7
2019-11-15T18:07:05,3.25
2019-11-15T18:22:17,1.15
2019-11-15T18:37:27,5.55
2019-11-15T18:52:25,5.55
2019-11-15T19:07:28,5.1
2019-11-15T19:22:31,4.55
2019-11-15T20:38:25,1.6
2019-11-15T20:53:29,6.2
2019-11-15T21:08:29,3.95
2019-11-15T21:23:37,2.3
2019-11-15T21:38:50,1.8
2019-11-15T21:54:01,2.85
2019-11-15T22:09:09,3.2
2019-11-15T22:24:17,3.5
2019-11-15T22:39:24,3.75
2019-11-15T22:54:30,4.0
2019-11-15T23:09:36,2.65
2019-11-15T23:24:48,1.6
2019-11-15T23:39:59,2.6
2019-11-15T23:55:08,3.15
2019-11-16T00:10:15,3.45
2019-11-16T00:25:22,3.75
2019-11-16T00:40:28,3.9
2019-11-16T00:55:34,3.15
2019-11-16T01:10:44,1.85
2019-11-16T01:25:54,2.8
2019-11-16T01:41:03,3.0
2019-11-16T01:56:12,3.1
2019-11-16T02:11:19,3.5
2019-11-16T02:26:24,3.75
2019-11-16T02:41:30,2.6
2019-11-16T02:56:43,1.9
2019-11-16T03:11:55,2.6
2019-11-16T03:27:05,2.8
2019-11-16T03:42:13,3.2
2019-11-16T03:57:20,3.4
2019-11-16T04:12:26,3.6
2019-11-16T04:27:32,2.85
2019-11-16T04:42:44,1.9
2019-11-16T04:57:54,2.7
2019-11-16T05:13:04,2.7
2019-11-16T05:28:12,3.15
2019-11-16T05:43:19,3.3
2019-11-16T05:58:26,3.45
2019-11-16T06:13:31,3.45
2019-11-16T06:28:39,2.45
2019-11-16T06:43:50,2.7
2019-11-16T06:58:58,2.9
2019-11-16T07:14:08,3.45
2019-11-16T07:29:10,3.1
2019-11-16T07:44:21,1.85
2019-11-16T07:59:31,2.5
2019-11-16T08:14:41,2.85
2019-11-16T08:29:49,2.85
2019-11-16T08:44:57,3.05
2019-11-16T09:00:04,3.25
2019-11-16T09:15:11,3.45
2019-11-16T09:30:17,3.0
2019-11-16T09:45:25,3.3
2019-11-16T10:00:32,2.25
2019-11-16T17:19:38,1.9
2019-11-16T17:34:46,2.3
2019-11-16T17:49:52,3.75
2019-11-16T18:04:53,3.8
2019-11-16T18:19:58,2.6
2019-11-16T18:35:07,3.45
2019-11-16T18:50:14,3.5
2019-11-16T19:05:22,1.3
2019-11-16T19:20:33,3.1
2019-11-16T19:35:48,0.8
2019-11-16T19:51:05,-0.11
2019-11-16T20:06:15,2.75
2019-11-16T20:21:30,1.1
2019-11-16T20:36:47,0.45
2019-11-16T20:51:53,2.65
2019-11-16T21:07:08,1.05
2019-11-16T21:22:23,1.5
2019-11-16T21:37:31,2.0
2019-11-16T21:52:40,2.3
2019-11-16T22:07:48,2.55
2019-11-16T22:22:55,2.65
2019-11-16T22:38:02,2.75
2019-11-16T22:53:08,2.9
2019-11-16T23:08:13,3.1
2019-11-16T23:23:19,3.3
2019-11-16T23:38:23,3.3
2019-11-16T23:53:31,1.65
2019-11-17T00:08:48,1.15
2019-11-17T00:23:56,1.9
2019-11-17T00:39:06,2.2
2019-11-17T00:54:14,2.4
2019-11-17T01:09:20,2.65
2019-11-17T01:24:26,2.9
2019-11-17T01:39:31,3.2
2019-11-17T01:54:38,1.9
2019-11-17T02:09:52,1.1
2019-11-17T02:25:00,1.85
2019-11-17T02:40:09,2.15
2019-11-17T02:55:17,2.3
2019-11-17T03:10:26,2.55
2019-11-17T03:25:33,2.75
2019-11-17T03:40:38,3.1
2019-11-17T03:55:42,3.1
2019-11-17T04:10:52,1.45
2019-11-17T04:26:04,1.3
2019-11-17T04:41:11,1.85
2019-11-17T04:56:21,2.15
2019-11-17T05:11:30,2.3
2019-11-17T05:26:37,2.55
2019-11-17T05:41:43,2.7
2019-11-17T05:56:49,3.0
2019-11-17T06:11:53,3.3
2019-11-17T06:26:59,1.85
2019-11-17T06:42:14,1.1
2019-11-17T06:57:21,1.8
2019-11-17T07:12:29,2.1
2019-11-17T07:27:37,2.3
2019-11-17T07:42:45,2.5
2019-11-17T07:57:53,2.7
2019-11-17T08:12:58,2.95
2019-11-17T08:28:02,3.3
2019-11-17T08:43:06,3.35
2019-11-17T08:58:09,2.2
2019-11-17T09:13:11,7.25
2019-11-17T09:28:00,6.0
2019-11-17T09:42:59,2.85
2019-11-17T09:58:11,1.1
2019-11-17T10:13:18,2.05
2019-11-17T10:28:27,3.05
2019-11-17T10:43:38,1.2
2019-11-17T10:58:51,1.45
2019-11-17T11:13:59,1.95
2019-11-17T11:29:08,2.15
2019-11-17T11:44:17,2.4
2019-11-17T11:59:24,1.9
2019-11-17T12:14:40,1.0
2019-11-17T12:29:48,2.05
2019-11-17T12:44:56,2.45
2019-11-17T13:00:01,2.1
2019-11-17T13:15:15,1.4
2019-11-17T13:30:21,1.95
2019-11-17T13:45:29,2.3
2019-11-17T14:00:36,2.7
2019-11-17T14:15:42,3.3
2019-11-17T14:30:47,1.85
2019-11-17T14:45:56,2.2
2019-11-17T15:01:03,2.35
2019-11-17T15:16:08,3.05
2019-11-17T15:31:17,1.7
2019-11-17T15:46:22,2.6
2019-11-17T16:01:29,2.65
2019-11-17T16:16:32,4.15
2019-11-17T16:31:41,1.65
2019-11-17T16:46:45,2.75
2019-11-17T17:01:51,2.75
2019-11-17T17:16:51,5.2
2019-11-17T17:31:53,2.15
2019-11-17T17:47:01,2.5
2019-11-17T18:02:07,3.65
2019-11-17T18:17:13,1.85
2019-11-17T18:32:19,4.65
2019-11-17T18:47:22,2.5
2019-11-17T19:02:26,3.55
2019-11-17T19:17:26,4.0
2019-11-17T19:32:28,4.1
2019-11-17T19:47:32,3.6
2019-11-17T20:02:34,5.6
2019-11-17T20:17:27,5.4
2019-11-17T20:32:25,4.05
2019-11-17T20:47:26,3.65
2019-11-17T21:02:19,5.65
2019-11-17T21:17:14,4.75
2019-11-17T21:32:16,3.35
