timestamp,value
2021-04-23T11:56:54,3.1
2021-04-23T12:13:33,3.15
2021-04-23T12:30:12,3.45
2021-04-23T12:46:50,3.3
2021-04-23T13:03:29,3.0
2021-04-23T13:20:07,3.15
2021-04-23T13:36:45,2.95
2021-04-23T13:53:30,3.05
2021-04-23T14:10:08,3.3
2021-04-23T14:26:46,3.5
2021-04-23T14:43:24,3.5
2021-04-23T15:00:02,3.25
2021-04-23T15:16:40,3.0
2021-04-23T15:33:18,2.95
2021-04-23T15:49:56,3.0
2021-04-23T16:06:34,3.35
2021-04-23T16:23:13,3.25
2021-04-23T16:39:51,3.15
2021-04-23T16:56:29,3.15
2021-04-23T17:13:07,3.05
2021-04-23T17:29:45,3.0
2021-04-23T17:46:23,3.45
2021-04-23T18:03:02,3.35
2021-04-23T18:19:40,3.25
2021-04-23T18:36:17,3.0
2021-04-23T18:52:56,3.05
2021-04-23T19:09:34,3.0
2021-04-23T19:26:12,3.2
2021-04-23T19:42:49,3.45
2021-04-23T19:59:27,3.4
2021-04-23T20:16:04,3.15
2021-04-23T20:32:41,3.0
2021-04-23T20:49:18,3.05
2021-04-23T21:05:56,3.15
2021-04-23T21:22:34,3.55
2021-04-23T21:39:12,3.35
2021-04-23T21:55:49,3.15
2021-04-23T22:12:27,3.1
2021-04-23T22:29:04,3.25
2021-04-23T22:45:42,3.0
2021-04-23T23:02:20,3.25
2021-04-23T23:18:58,3.25
2021-04-23T23:35:37,3.45
2021-04-23T23:52:15,3.2
2021-04-24T00:08:53,3.05
2021-04-24T00:25:30,2.9
2021-04-24T00:42:08,3.15
2021-04-24T00:58:45,3.35
2021-04-24T01:15:23,3.3
2021-04-24T01:32:00,3.15
2021-04-24T01:48:37,3.15
2021-04-24T02:05:14,3.2
2021-04-24T02:21:52,3.55
2021-04-24T02:38:30,3.5
2021-04-24T02:55:07,3.2
2021-04-24T03:11:44,3.15
2021-04-24T03:28:21,2.95
2021-04-24T03:44:59,3.05
2021-04-24T04:01:38,3.25
2021-04-24T04:18:16,3.5
2021-04-24T04:34:55,3.35
2021-04-24T04:51:33,3.25
2021-04-24T05:08:10,3.15
2021-04-24T05:24:46,3.35
2021-04-24T05:41:23,3.35
2021-04-24T05:58:00,3.45
2021-04-24T06:14:38,3.2
2021-04-24T06:31:15,3.05
2021-04-24T06:47:52,3.05
2021-04-24T07:04:29,3.25
2021-04-24T07:21:03,3.45
2021-04-24T07:37:44,3.5
2021-04-24T07:54:18,3.6
2021-04-24T08:10:55,3.15
2021-04-24T08:27:35,3.2
2021-04-24T08:44:11,3.0
2021-04-24T09:00:49,2.9
2021-04-24T09:17:26,3.0
2021-04-24T09:34:00,3.25
2021-04-24T09:50:38,3.35
2021-04-24T10:07:19,3.1
2021-04-24T10:23:53,3.1
2021-04-24T10:40:33,3.1
2021-04-24T10:57:10,3.15
2021-04-24T11:13:47,3.25
2021-04-24T11:30:21,3.3
2021-04-24T11:46:59,3.4
2021-04-24T12:03:36,3.2
2021-04-24T12:20:17,3.05
2021-04-24T12:36:53,3.05
2021-04-24T12:53:26,3.2
2021-04-24T13:10:02,3.45
2021-04-24T13:26:42,2.95
2021-04-24T13:43:15,3.0
2021-04-24T13:59:53,3.35
2021-04-24T14:16:31,3.5
2021-04-24T14:33:09,3.5
2021-04-24T14:49:46,3.15
2021-04-24T15:06:24,2.95
2021-04-24T15:23:00,3.1
2021-04-24T15:39:37,3.45
2021-04-24T15:56:13,3.5
2021-04-24T16:12:49,3.0
2021-04-24T16:29:27,3.0
2021-04-24T16:46:04,3.25
2021-04-24T17:02:42,3.15
2021-04-24T17:19:20,3.45
2021-04-24T17:35:58,3.5
2021-04-24T17:52:34,3.35
2021-04-24T18:09:12,3.1
2021-04-24T18:25:48,3.1
2021-04-24T18:42:25,3.1
2021-04-24T18:59:02,3.15
2021-04-24T19:15:39,3.15
2021-04-24T19:32:17,3.45
2021-04-24T19:48:54,3.4
2021-04-24T20:05:31,3.45
2021-04-24T20:22:09,3.2
2021-04-24T20:38:46,3.25
2021-04-24T20:55:23,3.2
2021-04-24T21:12:00,3.5
2021-04-24T21:28:36,3.2
2021-04-24T21:45:13,3.15
2021-04-24T22:01:50,2.95
2021-04-24T22:18:27,3.1
2021-04-24T22:35:03,3.35
2021-04-24T22:51:40,3.2
2021-04-24T23:08:16,3.2
2021-04-24T23:24:53,3.15
2021-04-24T23:41:30,3.0
2021-04-24T23:58:07,2.95
2021-04-25T00:14:44,3.2
2021-04-25T00:31:22,3.5
2021-04-25T00:47:59,3.45
2021-04-25T01:04:35,3.3
